id,category/id, ,Ministério,Categoria 01,Categoria 02,Categoria 03,Escopo,MODERADOR,REVISOR,title/pt-BR,body/pt-BR,url,@,,Revisão de categorias,,
2,1,Agricultura e Pecuária,Desenvolvimento Agrário e Agricultura Familiar,Agricultura Familiar,Inclusão Socioeconômica,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2,Giovanna,,Agricultura Familiar e Agroecologia,"<p><strong>Objetivo: </strong>Fortalecer a agricultura familiar em sua diversidade e a agroecologia, promovendo a inclusão socioeconômica, com fomento à produção sustentável e à geração de renda, contribuindo para a promoção da segurança alimentar e nutricional e da vida digna, com redução das desigualdades e mitigação das mudanças climáticas.<br><br><strong>Órgão Responsável: </strong>Ministério do Desenvolvimento Agrário<br><strong><br>Página Oficial:</strong> <a href=""https://www.gov.br/agricultura/pt-br/assuntos/mda/agricultura-familiar-1"" rel=""noopener noreferrer"" target=""_blank"">https://www.gov.br/agricultura/pt-br/assuntos/mda/agricultura-familiar-1</a></p><p><img src=""/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBMdz09IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--65496e777ab03cbf388aa16a201ed2ea0f994d21/1%20-Agricultura%20Familiar%20e%20Agroecologia.png""></p>",10.05.2023 19:22:51,10.05.2023 19:22:51,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2,,,
835,8,Educação,Educação,Educação Básica ,Tutoria,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/835,Giovanna,,Tutoria na Educação Básica,"Programa de abrangência nacional em que coordenadores, professores multi-setoriais e graduandos das áreas de pedagogia estivessem em contato contínuo com alunos da educação básica, monitorando seu desenvolvimento social e cognitivo.

O programa seria coordenado pelo MEC e operacionalizado por universidades públicas mediante convênio com Estados, Municípios e Distrito Federal.. A ideia é criar, alimentar e monitorar um banco de dados com o progresso de todos os alunos da educação básica do País.",13.05.2023 16:16:23,13.05.2023 16:16:23,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/835,,,
1076,,,Justiça e Segurança Pública,Segurança Pública,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1076,Giovanna,,Queremos que inclua o art 144 ,Estamos com o nosso Presidente da República,15.05.2023 23:14:45,15.05.2023 23:14:45,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1076,,,
38,21,Presidência,Presidência ,Participação Social,Governo Federal,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/38,Giovanna,,Programa de participação ,Participação Social no governo federal,10.05.2023 23:12:11,10.05.2023 23:12:11,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/38,,,
809,1,Agricultura e Pecuária,Agricultura e Pecuária,Políticas Habitacionais,Campo,Incentivo,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/809,Giovanna,,Ampliar as politicas habitacionais para o homem do campo ,Ampliar os recursos e as politicas publicas para o homem do campo.,13.05.2023 14:38:30,13.05.2023 14:38:30,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/809,,,
2304,20,Outros,Legislativo,Salário Políticos,Teto,Teto salarial,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2304,Giovanna,,Diminuir Salário dos Políticos ,O salário não deveria ultrapassar 3 salários mínimos!,04.06.2023 19:36:04,04.06.2023 19:36:04,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2304,,,
49,27,Saúde,Saúde,Programa social,Acesso à saúde,Região rural,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/49,Giovanna,,Proposta de programa n.01 ,Esse projeto visa melhorar o acesso à saúde pública em regiões distantes dos grandes centros urbanos.,11.05.2023 02:13:11,11.05.2023 02:13:11,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/49,,,
613,13,Infraestrutura,Infraestrutura,BR 251,Duplicação,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/613,Giovanna,,Duplicação BR 251 - Montes Claros á Salinas,"Este trecho da Br é o mais mortal do pais

https://www.em.com.br/app/noticia/gerais/2023/02/24/interna_gerais,1461437/trecho-da-br-251-em-minas-foi-o-mais-mortal-do-pais-em-2022.shtml

É urgente a duplicação dele, para salvar vidas

e tambem para o desenvolvimento do norte de Minas que é uma região carente",12.05.2023 16:28:10,12.05.2023 16:28:10,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/613,,,
521,16,Meio Ambiente e Mudança do Clima,Meio Ambiente e Mudança do Clima,Bioma,Reflorestamento,Economia verde,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/521,Giovanna,,Meio ambiente e ecologia,"Reflorestar a Mata Atlântica na região  Nordeste,subsidiar os carros eletretricos e híbridos deixando numa faixa de preço  30.000 a 40.000 reiais,crédito Verde pra empresas descabonizar",12.05.2023 14:21:50,12.05.2023 14:21:50,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/521,,,
598,19,Cidades, Gestão e da Inovação em Serviços Públicos,Portal,Serviço público,Municípios,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/598,Giovanna,,Portal de Serviços Municipais,"Disponibilizar um Portal de Serviços que possa ser utilizado pelos Municípios, pois grande parte das Prefeituras não possui recursos para desenvolver e manter um Portal.",12.05.2023 16:03:28,12.05.2023 16:03:28,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/598,,,
270,2,"Assistência Social, Família e Combate à Fome",Saúde,Centro de reabilitação,Incentivo,dependente químico,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/270,Giovanna,,"Política pública de prevenção, e combate à dependêntes química. ","Crianção de centros integrados para tratamento, reabilitação, socialização e capacitação da pessoa com dependência química.",11.05.2023 19:22:22,11.05.2023 19:22:22,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/270,,,
273,1,Agricultura e Pecuária,Pesca e Aquicultura,Sustentabilidade,Alimentos,Espaço urbano,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/273,Giovanna,,"Aquaponia em áreas urbanas, perturbadas e marginais","Implantação de módulos de aquaponia em espaços urbanos, periurbanos e marginais nos canteiros centrais de rodovias e demais vias de transporte. Os projetos de aquaponia implantados nessas áreas visa a produção de alimentos e assentamento de famílias que serão contempladas com os módulos de produção. Serão produzidos peixes, camarões e folhassas, dentre outros produtos",11.05.2023 19:27:59,11.05.2023 19:27:59,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/273,,,
347,25,Previdência Social,Previdência Social,Trabalho informal,Contribuição previdenciária,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/347,Giovanna,,Incentivo à Previdência ,"Criar ações para incentivar trabalhadores informais a fazer o recolhimento previdenciária para garantia futura de sua vidas, sem muita necessidade permanente de benefícios assistenciais.",11.05.2023 22:47:03,11.05.2023 22:47:03,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/347,,,
1758,15,Justiça e Segurança Pública,Justiça e Segurança Pública,Regime adicional de serviço (RAS),Turismo,Polícia,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1758,Giovanna,,Inclusão da segurança pública em pontos turísticos do nosso Brasil através do RAS. ,"Incluir policiamento quando na folga, através do Ras ( Regime adicional de serviço), nos pontos turísticos do Brasil. 
Através do RAS os pontos turísticos do nosso país , será policiada por policiais,  trazendo assim a sensação de segurança para os turistas brasileiros e os estrangeiros.",28.05.2023 11:54:14,28.05.2023 11:54:14,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1758,,,
1628,29,Transportes,Transportes,Pessoa com Deficiência (PCD),Transporte,Acessibilidade,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1628,Giovanna,,Transporte acessível,Transporte acessível para as pessoas com deficiência.,26.05.2023 16:14:44,26.05.2023 16:14:44,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1628,,,
723,38,Gestão e Inovação,Planejamento e Orçamento,Multas,Destinação orçamentária,Meio ambiente,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/723,Giovanna,,Associação Forte,Que sejam destinados recursos de multas de traficantes  para as associações que preservem a natureza e meio ambiente faça seu trabalho,12.05.2023 20:56:02,12.05.2023 20:56:02,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/723,,,
866,2,"Assistência Social, Família e Combate à Fome","Desenvolvimento e Assistência Social, Família e Combate à Fome",Centro de Referência de Assistência Social (CRAS),Incentivo,PA,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/866,Giovanna,,Cras Creas Cabanagem em Belem PA ,"Criação do CRAS CABANAGEM ,buscando prevenir a ocorrência de situações de risco, antes que estas aconteçam. e criação do CREAS CABANAGEM ,que trabalha com pessoas em que o risco já se instalou, tendo seus direitos violados, sendo vítimas de violência física, psíquica e sexual, negligência, abandono, ameaças, maus tratos e discriminações sociais.",13.05.2023 19:32:57,13.05.2023 19:32:57,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/866,,,
1276,30,Turismo,Turismo,Piso salarial,Profissonal,Turismo,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1276,Giovanna,,Piso Salarial para a profissão de Turismologo,"Criação de um piso Salarial a nível nacional para o profissional turismologos que atua nas secretarias (nacionais, estaduais e municipais) de turismo ou em órgãos da administração pública que atue no planejamento e ordenamento do turismo.",18.05.2023 23:16:50,18.05.2023 23:16:50,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1276,,,
235,2,"Assistência Social, Família e Combate à Fome","Desenvolvimento e Assistência Social, Família e Combate à Fome",Moradia popular,Acessibilidade,Idosos e PCD,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/235,Giovanna,,Moradia popular direito á acessibilidade ,"Sensibilidade  para a construção de casas populares dignas e com acessibilidade na área externa e interna, para locomoção de pessoas idosas e pessoas com necessidades especiais .",11.05.2023 17:44:08,11.05.2023 17:44:08,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/235,,,
559,,,Saúde,Saúde preventiva,Idosos,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/559,Giovanna,,Saude para todos ,"Maior investimento na saúde preventiva , para que não tenhamos necessidade de chegar a fase de complexidade .


Maior investimentos para a terceira idade .
Creche da terceira idade com entrada as 7 e saída as 19 horas",12.05.2023 15:04:24,12.05.2023 15:04:24,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/559,,,
927,29,Transportes,Infraestrutura,Ferrovia,Âmbito nacional,Obra,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/927,Giovanna,,Criação de uma malha ferroviária nacional de alta velocidade,"Deve ser criada uma malha ferroviária nacional de alta velocidade, que deve passar no mínimo por todos os municípios com mais de 100 mil habitantes, além de criar os órgãos de controle necessário para manter este empreendimento",14.05.2023 13:13:20,14.05.2023 13:13:20,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/927,,,
2007,31,Desenvolvimento Agrário e Agricultura Familiar,Desenvolvimento Agrário e Agricultura Familiar,Agricultura familiar,Incentivo,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2007,Giovanna,,PAA compra com doação simutanei,Produtos da agricultura familiar,31.05.2023 18:32:13,31.05.2023 18:32:13,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2007,,,
544,5,Comunicações,Direitos Humanos e Cidadania,Programa social,Conscientização social,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/544,Giovanna,,Aumentar a percepção social sobre os interesses nacionais e o que significa soberania nacional,"Institucionalizar o uso de campanhas regularmente veiculadas e programas explicativos, bem como o uso de influenciadores, de forma a criar uma consciência nacional que guie a nação brasileira ao próximo passo. Além disso é necessário, sempre que houver um tema importante em votação no congresso ou em debate nacional, que o presidente se pronuncie em todos os meios possíveis a fim de elucidar a importância e o que significa para o nosso futuro.",12.05.2023 14:52:48,12.05.2023 14:52:48,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/544,,,
