ID,Tema,Ministério,Categoria 1,Categoria 2,Título,#CUIDADO,Corpo,Status,Data de publicação,URL,
1449,Outros,Legislativo,Reforma Trabalhista e CLT,Participação Social e Transparência / Órgãos do Governo Federal,"Alteração do Art. 71 da Lei nº 8.112/1990, definindo as autoridades competentes para regulamentar o Adicional de Atividade Penosa",Não,"A presente proposição tem objetivo restrito a apenas esclarecer a quem cabe a expedição da regulamentação do adicional de penosidade, no âmbito dos poderes (Executivo, Legislativo e Judiciário) e órgãos autônomos (TCU, DPU e MPU). Desse modo, requer alteração do o Art. 71 da Lei nº 8.112/1990, e define autoridades competentes para regulamentar o Adicional de Atividade Penosa em cada Poder e órgãos.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!</p><p><br></p><p><br></p><p><br></p><p>Divulgue na sua rede:</p><p>Vote na minha proposta para melhorar o Brasil: https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1449</p>",23.05.2023 17:02:07,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1449,
1452,Cultura,Cultura,Telecomunicações,"Lazer, Cultura e Esporte",Criação de políticas públicas no setor de games ,Não,"Propomos a priorização da área de games, com participação de profissionais do setor, com a criação de políticas públicas federais que:
1. Fomentem diversas áreas associadas aos games: 
a. cultura, 
b. esporte, 
c. geração de empregos, 
d. evolução tecnológica,
e. promoção de diversidade.
2. Garantam a participação social com comitês representativos (votados por cada setor).
3. Estruturem a produção e regulamentação do setor.
4. Combatam assédio e discriminação.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as) para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros. Assim a gente vai construir um país com a cara do nosso povo.</p><p>‌</p><p><strong>Divulgue na sua rede:</strong></p><p>Vote na minha proposta para melhorar o Brasil: <a href=""https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1452"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1452</a> </p><p> </p>",23.05.2023 17:26:23,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1452,
1451,Esporte,Esporte,"Lazer, Cultura e Esporte",Pessoa com Deficiência (PCD),Recriação do Programa de Esporte e Lazer nas Cidades PELC,Não,"Recriar e implantar o Programa de Esporte e Lazer nas Cidades; 
Tratando assim como uma política pública de direitos de todos;
Dando condições de acesso a atividades físicas, jogos e brincadeiras que envolva todas as faixas etárias e as pessoas com deficiência, estimulando a um prática de convivência social e comunitária.","<p><strong>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)&nbsp; para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.&nbsp; Assim a gente vai construir um país com a cara do nosso povo!</strong></p><p><strong><br><br>Divulgue na sua rede:</strong></p><p><strong><br>Vote na minha proposta para melhorar o Brasil:</strong></p><p><a href=""/processes/programas/f/2/proposals/1451"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1451</a></p>",23.05.2023 17:26:33,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1451,
1454,"Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",Inteligência Artificial,Telecomunicações,Programa Nacional de Desenvolvimento em Inteligência Artificial,Não,"Estabelecer o Brasil como líder em pesquisa, desenvolvimento e implementação de Inteligência Artificial (IA), através da criação de um Modelo de Linguagem de Aprendizagem de Máquina (MLM) público e do investimento em universidades e institutos de pesquisa nacionais com foco em garantir a soberania nacional e abrir a possibilidade do Brasil se tornar uma referência mundial nesta área que promete ser a próxima revolução industrial.","<p> Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as) para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros. Assim a gente vai construir um país com a cara do nosso povo!<br><br><br><br>Divulgue na sua rede:<br>Vote na minha proposta para melhorar o Brasil:  https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1454</p>",23.05.2023 18:51:29,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1454,
1456,Meio Ambiente e Mudança do Clima,Meio Ambiente e Mudança do Clima,Capacitação,Educação Ambiental / Empreendedor Rural,Meio Ambiente - Educação Ambiental,Não,"Fortalecer o Fundo Brasileiro de EA e criar uma linha de apoio para capacitar municípios para elaboração e implantação da Politica Municipal de Educação Ambiental, incluindo a definição de indicadores de desempenho.","<p><strong>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)&nbsp; para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.&nbsp; Assim a gente vai construir um país com a cara do nosso povo!</strong></p><p><strong><br><br>Divulgue na sua rede:</strong></p><p><strong><br>Vote na minha proposta para melhorar o Brasil:</strong></p><p><a href=""/processes/programas/f/2/proposals/1456"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1456</a></p>",23.05.2023 19:12:27,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1456,
1457,Cidades,Cidades,Mobilidade / Urbanismo,Ampliação de Infraestrutura,Programa Federal de Calçadas nas Cidades,Não,"Apoiar os municípios na implantação de infraestrutura adequada para a mobilidade a pé, incluindo travessias e calçadas acessíveis e iluminadas, produzindo segurança viária e pública. A infraestrutura deve ampliar os espaços exclusivos para o deslocamento a pé, reduzindo distância e respeitando as linhas de desejo, assegurando conforto e objetividade na integração dos sistemas de transportes, com acessos prioritários e facilitados para pedestres.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!</p><p><br></p><p><br></p><p><br></p><p>Divulgue na sua rede:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil: https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1457</p>",23.05.2023 19:19:46,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1457,
1458,Educação,Educação,Ampliação de Equipamentos Públicos ,Educação Tecnológica / Educação Profissionalizante,Educação Profissional e Tecnológica  Popular,Sim,"Oferta de educação profissional e tecnológica in loco, nas comunidades com alta vulnerabilidade social, ou que não possuam condições de fácil acesso a centros de formação de educação profissional e tecnológica.
A oferta dos cursos deverá ser por meio de instituições de educação que possuam reconhecida experiência na área de educação profissional e tecnológica,","<p><strong>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)&nbsp; para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.&nbsp; Assim a gente vai construir um país com a cara do nosso povo!</strong></p><p><strong><br><br>Divulgue na sua rede:</strong></p><p><strong><br>Vote na minha proposta para melhorar o Brasil:</strong></p><p><a href=""/processes/programas/f/2/proposals/1458"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1458</a></p>",23.05.2023 19:25:14,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1458,
1455,Cidades,Meio Ambiente e Mudança do Clima,Abastecimento / Reciclagem,Resíduos Sólidos ,Usinas de reciclagemem,Não,"Criar usinas de reciclagem para fomentar os catadores de material reciclável nos grandes centros de produção de resíduos, assim gerando emprego ,renda e preservação do meio ambiente.","<p><strong>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)&nbsp; para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.&nbsp; Assim a gente vai construir um país com a cara do nosso povo!</strong></p><p><strong><br><br>Divulgue na sua rede:</strong></p><p><strong><br>Vote na minha proposta para melhorar o Brasil:</strong></p><p><a href=""/processes/programas/f/2/proposals/1455"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1455</a></p>",23.05.2023 19:35:51,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1455,
1460,Portos e Aeroportos,Portos e Aeroportos,Aeroportos,Ampliação de Infraestrutura,Novo Aeroporto de Teresina-PI,Não,Devido a grande demanda e ao crescimento populacional das cidades do entorno de nossa capital se faz necessário uma nova infra estrutura moderna ampla que tenha condições de abrigar vôo internacionais. Para isso precisamos construir um novo Aeroporto em area mais afastada do centro da capital onde tenhamos condições de atender as exigências da ANAC.,"<p><strong>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)&nbsp; para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.&nbsp; Assim a gente vai construir um país com a cara do nosso povo!</strong></p><p><strong><br><br>Divulgue na sua rede:</strong></p><p><strong><br>Vote na minha proposta para melhorar o Brasil:</strong></p><p><a href=""/processes/programas/f/2/proposals/1460"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1460</a></p>",23.05.2023 19:47:11,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1460,
1461,Desenvolvimento Agrário e Agricultura Familiar,Desenvolvimento Agrário e Agricultura Familiar,Reforma Agrária,Demarcação de Terras ,GOVERNANÇA FUNDIÁRIA - Acesso à terra aos agricultores familiares e regularização jurídica de suas propriedade rurais.,Não,"Promoção do acesso à terra por meio do Programa Nacional de Crédito Fundiário, passando pela Regularização Fundiária, o Ordenamento Fundiário e o Limite Territorial, bem como as políticas agropecuárias de fomento à produção","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!</p><p><br></p><p><br></p><p><br></p><p>Divulgue na sua rede:</p><p>Vote na minha proposta para melhorar o Brasil: https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1461</p>",23.05.2023 19:53:13,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1461,
1462,Educação,Educação,Universidades e Ensino Superior,Educação Profissionalizante,Mestrado Profissional,Não,"Diante das poucas vagas ofertadas pelas universidades públicas nos cursos e pela CAPES no sistema  PROF , resolvemos propor para o governo federal uma nova política de oferta de vagas para mestrado e doutorado para os profissionais em educação da rede pública utilizando as parcerias das instituições públicas e privadas com devido credenciamentos junto ao MEC e nota avaliativa positiva. Além de podermos utilizar o sistema de tecnologia para facilitar formação de turmas EAD em todo país.","<p><strong>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)&nbsp; para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.&nbsp; Assim a gente vai construir um país com a cara do nosso povo!</strong></p><p><strong><br><br>Divulgue na sua rede:</strong></p><p><strong><br>Vote na minha proposta para melhorar o Brasil:</strong></p><p><a href=""/processes/programas/f/2/proposals/1462"" rel=""noopener noreferrer"" target=""_blank"">http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1462</a></p>",23.05.2023 21:05:20,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1462,
